PLAYER_NAME,GP,G,AVG_SEAS_ADJ_GPG,ADJ_G,ADJ_GPG,A,AVG_SEAS_ADJ_APG,ADJ_A,ADJ_APG,PTS,AVG_SEAS_ADJ_PTSPG,ADJ_PTS,ADJ_PTSPG
Todd Hlushko,79,8,0.118570506,8.217332565,0.104016868,13,0.156192948,13.43806,0.170102025,21,0.274381071,21.64894366,0.274037262
Todd Krygier,543,100,0.17176416,91.23703893,0.168024013,143,0.247979833,132.2617716,0.243576007,243,0.419392632,223.3148877,0.411261303
Todd Marchant,1195,186,0.162566448,202.8059007,0.169712051,312,0.274322537,329.9643075,0.276120759,498,0.43716166,533.0288363,0.446049235
Todd McLellan,5,1,0.163266784,0.81633392,0.163266784,1,0.160970676,0.804853382,0.160970676,2,0.323673085,1.618365425,0.323673085
Todd Nelson,3,1,0.233643877,0.934575507,0.311525169,0,0,0,0,1,0.23095468,0.923818721,0.307939574
Todd Okerlund,4,0,0,0,0,0,0,0,0,0,0,0,0
Todd Reirden,183,11,0.06510213,12.38943449,0.067701828,35,0.224123318,37.95309787,0.207393977,46,0.290818876,50.55751192,0.276270557
Todd Richards,8,0,0,0,0,4,0.85667476,3.426699041,0.42833738,4,0.8642224,3.456889599,0.4321112
Todd Rohloff,75,0,0,0,0,6,0.083148713,6.793398373,0.090578645,6,0.084256266,6.889885384,0.091865138
Todd Simon,15,0,0,0,0,1,0.061191489,0.917872335,0.061191489,1,0.061618709,0.92428063,0.061618709
Todd Simpson,580,14,0.025365311,16.01844184,0.027618003,63,0.104467055,68.25660552,0.117683803,77,0.130490555,84.68951109,0.146016398
Todd Strueby,5,0,0,0,0,1,0.255484203,0.76645261,0.153290522,1,0.255715347,0.767146042,0.153429208
Todd Warriner,453,65,0.133854256,71.01995854,0.15677695,89,0.187692301,94.83640894,0.209351896,154,0.321144898,165.5859297,0.365531854
Todd White,653,141,0.222521885,155.5761799,0.238248361,240,0.283795492,251.9402137,0.385819623,381,0.505483295,407.6242649,0.624233177
Toe Blake*,577,235,0.369246182,237.1895411,0.411073728,294,0.544436817,344.9930253,0.597908189,529,0.91720272,584.7777279,1.013479598
Tom Anderson,316,62,0.225529907,73.81353532,0.233587137,127,0.478473342,166.5108495,0.526933068,189,0.700244616,238.51636,0.754798608
Tom Bissett,5,0,0,0,0,0,0,0,0,0,0,0,0
Tom Bladon,610,73,0.096858576,66.51367181,0.109038806,197,0.290233202,178.9426794,0.293348655,270,0.386900308,245.3655151,0.402238549
Tom Brennan,12,2,0.067554409,1.486197,0.12384975,2,0.597013626,1.962891451,0.163574288,4,0.601563034,3.39455167,0.282879306
Tom Cassidy,26,3,0.106125229,2.759255946,0.106125229,4,0.141878916,3.688851827,0.141878916,7,0.248040729,6.449058945,0.248040729
Tom Cavanagh,18,1,0.031280185,1.063526299,0.059084794,2,0.557804712,2.060436598,0.1144687,3,0.599167389,3.129186757,0.173843709
Tom Chorske,596,115,0.166413741,110.8370966,0.185968283,122,0.177750875,117.1184231,0.196507421,237,0.343589994,227.5354897,0.381770956
Tom Colley,1,0,0,0,0,0,0,0,0,0,0,0,0
Tom Cook,333,76,0.27275669,94.93946523,0.285103499,96,0.519749304,178.0942999,0.534817717,172,0.780637265,269.2548814,0.808573217
Tom Dewar,9,0,0,0,0,2,0.18805204,1.692468362,0.18805204,2,0.178500564,1.606505076,0.178500564
Tom Edur,158,17,0.098999563,15.60378874,0.098758157,70,0.411170299,64.71718288,0.409602423,87,0.50952212,80.2191511,0.507716146
Tom Fergus,726,235,0.256385821,188.1060459,0.259099237,346,0.359073356,273.3152429,0.376467277,581,0.615123826,461.2840073,0.635377421
Tom Fitzgerald,1097,139,0.123529092,143.2849185,0.13061524,190,0.175110765,188.4461214,0.171783155,329,0.298361792,331.2850169,0.301991811
Tom Fowler,24,0,0,0,0,1,0.050114877,1.202757055,0.050114877,1,0.045699986,1.096799655,0.045699986
Tom Gilbert,655,45,0.073491209,50.0807565,0.07645917,178,0.279325696,187.1695552,0.285755046,223,0.355930742,239.2869975,0.36532366
Tom Gorence,303,58,0.144943575,47.23396873,0.155887686,53,0.130544012,42.96978427,0.14181447,111,0.275400218,90.18673666,0.297645996
Tom Hirsch,31,1,0.01708396,0.768778217,0.024799297,7,0.119212442,5.364559883,0.173050319,8,0.136764071,6.154383208,0.198528491
Tom Johnson*,978,51,0.054283663,57.70450983,0.059002566,213,0.226554908,239.5735361,0.244962716,264,0.279919552,296.2598656,0.302924198
Tom Koivisto,22,2,0.103780047,2.283161035,0.103780047,4,0.198581736,4.368798191,0.198581736,6,0.302856509,6.662843195,0.302856509
Tom Kostopoulos,630,61,0.09702168,66.88348297,0.106164259,96,0.149269966,99.32892276,0.157664957,157,0.246055809,166.0187486,0.263521823
Tom Kuhnhackl,232,18,0.093045571,19.31725124,0.083264014,36,0.164159661,37.92728498,0.163479677,54,0.257357573,57.31523786,0.247048439
Tom Kurvers,659,93,0.119747473,78.08046483,0.118483255,328,0.389747411,270.0138529,0.409732705,421,0.510797216,349.0444312,0.529657711
Tom Laidlaw,705,25,0.027184952,19.56432177,0.027750811,139,0.153418,108.8825039,0.154443268,164,0.180977697,128.687237,0.182535088
Tom Lysiak,919,292,0.264382595,249.1690639,0.271130646,551,0.503155481,469.3963435,0.5107686,843,0.767497329,718.5061611,0.781834778
Tom Manastersky,6,0,0,0,0,0,0,0,0,0,0,0,0
Tom Martin,95,13,0.12738171,10.81741884,0.113867567,11,0.075925714,8.797293086,0.092603085,24,0.203167014,19.57212465,0.206022365
Tom McCarthy,520,186,0.241354666,149.8634376,0.288198918,230,0.315668915,183.4604189,0.352808498,416,0.556847579,333.1882109,0.640746559
Tom McMurchy,55,8,0.125086352,6.35219287,0.115494416,4,0.054970001,3.101989766,0.056399814,12,0.179378397,9.428329279,0.171424169
Tom Mellor,26,2,0.037933539,1.89667694,0.072949113,4,0.076279718,3.813985922,0.146691766,6,0.114183312,5.709165581,0.219583292
Tom Miller,118,16,0.077040094,14.93039605,0.12652878,25,0.127980772,23.44206438,0.198661563,41,0.205045146,38.36863062,0.325157887
Tom O'Neill,66,10,0.115529951,7.62497678,0.115529951,12,0.174889085,11.54267964,0.174889085,22,0.287968857,19.00594454,0.287968857
Tom O'Regan,61,5,0.048366696,3.837215042,0.062905165,12,0.106185292,9.184917507,0.150572418,17,0.154600683,13.02524282,0.213528571
Tom Pederson,240,20,0.08048051,18.55272194,0.077303008,49,0.182125776,44.88847208,0.1870353,69,0.262894745,63.5250143,0.26468756
Tom Polanic,19,0,0,0,0,2,0.066080875,2.114588005,0.111294106,2,0.065739504,2.103664115,0.110719164
Tom Poti,824,69,0.086512781,76.96754732,0.093407218,258,0.30998311,272.5898994,0.330812985,327,0.399524733,352.1888813,0.427413691
Tom Preissing,326,31,0.089412588,32.88016733,0.100859409,101,0.28910242,102.2892692,0.313770765,132,0.381417987,136.156607,0.417658304
Tom Price,29,0,0,0,0,2,0.040736279,1.833132549,0.063211467,2,0.040659506,1.829677777,0.063092337
Tom Pyatt,445,43,0.103344379,47.9259876,0.107698849,58,0.131463577,61.0873667,0.137274981,101,0.234033272,108.6592284,0.244178041
Tom Reid,701,17,0.021342361,16.42281467,0.023427696,113,0.152387887,108.3558473,0.154573249,130,0.173567159,124.6505185,0.177818143
Tom Roulston,195,47,0.138480346,36.37156744,0.186520859,49,0.124090833,37.88513481,0.194282743,96,0.262219037,74.18424856,0.380432044
Tom Rowe,357,85,0.179385813,72.51120778,0.203112627,100,0.203944042,84.28066262,0.236080287,185,0.383123337,156.7308583,0.439022012
Tom Sestito,154,10,0.04826625,11.31778174,0.073492089,11,0.130044707,11.86041301,0.077015669,21,0.178906977,23.03032548,0.149547568
Tom Songin,43,5,0.097096864,4.251219571,0.098865571,5,0.097335364,4.260164346,0.099073589,10,0.194309909,8.504382952,0.197776348
Tom Thornbury,14,1,0.054863333,0.768086663,0.054863333,8,0.438234669,6.135285359,0.438234669,9,0.493424532,6.907943446,0.493424532
Tom Thurlby,21,1,0.051741586,1.086573299,0.051741586,1,0.051970071,1.091371487,0.051970071,2,0.10376582,2.17908221,0.10376582
Tom Tilley,174,4,0.027687187,3.497764799,0.020102097,38,0.164714979,31.42941755,0.180628837,42,0.193215671,35.09478486,0.201694166
Tom Wandell,229,20,0.089525452,22.29290187,0.097348916,23,0.102937787,24.25600682,0.105921427,43,0.191655546,46.32610935,0.202297421
Tom Webster,102,33,0.124765665,32.33916085,0.317050597,42,0.27652104,41.19603729,0.403882718,75,0.401120609,73.53807378,0.720961508
Tom Williams,397,115,0.194758096,104.3454799,0.262834962,138,0.253986096,125.7449498,0.316737909,253,0.448818966,230.1236323,0.579656505
Tom Wilson,522,78,0.165508368,82.06416583,0.157211046,110,0.223296685,113.8912989,0.218182565,188,0.388408589,195.7938141,0.375083935
Tom Younghans,429,44,0.08758708,38.2868433,0.089246721,41,0.081948548,35.22687679,0.082113932,85,0.169555245,73.52607067,0.171389442
Tomas Divisek,5,1,0.192863292,1.157179754,0.231435951,0,0,0,0,1,0.189274344,1.135646066,0.227129213
Tomas Fleischmann,657,137,0.21439712,152.9955765,0.232869979,198,0.307514858,210.5778552,0.320514239,335,0.521125109,362.8563744,0.552292807
Tomas Forslund,44,5,0.05734877,4.358506517,0.099056966,11,0.236342689,9.281717309,0.210948121,16,0.295104126,13.66149675,0.310488563
Tomas Hertl,453,132,0.322396833,141.7859556,0.312993279,148,0.336344073,153.3491235,0.338519036,280,0.655995639,294.057637,0.649133857
Tomas Holmstrom,1026,243,0.256405506,267.0669118,0.260299134,287,0.293939451,303.4568128,0.295766874,530,0.547690387,567.6681875,0.553282834
Tomas Hyka,27,2,0.081587931,2.05017238,0.07593231,5,0.186911772,4.956190652,0.183562617,7,0.269150207,7.025620395,0.260208163
Tomas Jelinek,49,7,0.119497002,5.855353112,0.119497002,6,0.099649328,4.882817073,0.099649328,13,0.218181899,10.69091304,0.218181899
Tomas Jonsson,552,85,0.120209407,66.6707871,0.120780411,259,0.370446122,202.6407652,0.367102836,344,0.49124112,269.6293512,0.48845897
Tomas Jurco,213,22,0.110365013,24.36107366,0.114371238,30,0.136801035,31.97089159,0.150098083,52,0.246601942,56.27507803,0.264202244
Tomas Kaberle,984,87,0.0908902,95.9925272,0.097553381,476,0.491936815,500.2705844,0.508405065,563,0.588848954,602.2386683,0.612031167
Tomas Kana,6,0,0,0,0,2,0.345327113,2.071962676,0.345327113,2,0.352607535,2.115645209,0.352607535
Tomas Kloucek,141,2,0.009566566,2.256792422,0.01600562,8,0.037992747,8.724743852,0.061877616,10,0.047878417,11.05265755,0.078387642
Tomas Kopecky,578,68,0.118420389,76.05738435,0.13158717,106,0.162193051,112.5025551,0.194641099,174,0.279926684,188.3025916,0.32578303
Tomas Kubalik,12,1,0.071192333,1.139077322,0.09492311,3,0.331976428,3.197771381,0.266480948,4,0.407062153,4.360759555,0.36339663
Tomas Kundratek,30,1,0.022841475,1.142073745,0.038069125,6,0.12994999,6.497499494,0.216583316,7,0.154655933,7.732796631,0.257759888
Tomas Kurka,17,3,0.122351328,3.425837191,0.201519835,2,0.078031418,2.184879696,0.128522335,5,0.198283698,5.551943534,0.326584914
Tomas Malec,46,0,0,0,0,2,0.013323769,2.185098118,0.047502133,2,0.013546064,2.221554563,0.048294664
Tomas Mojzis,17,1,0.058485725,1.052743046,0.061926062,2,0.128844749,1.952529294,0.114854664,3,0.187677143,3.003402551,0.176670738
Tomas Nosek,219,24,0.090088785,24.63944742,0.112508892,24,0.070707421,23.81756734,0.108756015,48,0.159940764,48.27147056,0.220417674
Tomas Plekanec,1001,233,0.246410155,258.0712191,0.257813406,375,0.342803754,395.2295851,0.39483475,608,0.588077111,652.4910154,0.651839176
Tomas Plihal,89,7,0.061474748,7.549302322,0.084823622,9,0.057893733,9.096514953,0.102208033,16,0.11851498,16.58051823,0.186297958
Tomas Sandstrom,983,394,0.368508498,349.4514873,0.355494901,462,0.416554982,400.7291931,0.407659403,856,0.78362797,748.8903783,0.761841687
Tomas Srsen,2,0,0,0,0,0,0,0,0,0,0,0,0
Tomas Surovy,126,27,0.226436153,29.60152381,0.234932729,32,0.272252574,33.60742803,0.266725619,59,0.497037103,62.95362364,0.499631934
Tomas Tatar,575,166,0.29052572,180.9404729,0.314679083,181,0.287441253,188.7874135,0.328325937,347,0.574910986,368.0779184,0.64013551
Tomas Vincour,95,7,0.069392852,7.951851248,0.083703697,10,0.116023492,10.80971731,0.113786498,17,0.18548443,18.71974879,0.197049987
Tomas Vlasak,10,1,0.109926002,1.099260017,0.109926002,3,0.316609038,3.166090379,0.316609038,4,0.428657471,4.286574709,0.428657471
Tomas Zizka,25,2,0.07866054,2.359816206,0.094392648,6,0.277278953,6.680052852,0.267202114,8,0.358448043,9.08784717,0.363513887
Tomi Kallio,140,24,0.174960489,26.96780225,0.192627159,31,0.229856633,33.83837843,0.241702703,55,0.403975734,60.65120678,0.433222906
Tomi Maki,1,0,0,0,0,0,0,0,0,0,0,0,0
Tomi Pettinen,24,0,0,0,0,0,0,0,0,0,0,0,0
Tommi Santala,63,2,0.035401914,2.2313783,0.035418703,7,0.116441614,7.192724899,0.114170236,9,0.153268569,9.510076833,0.150953601
Tommy Albelin,952,44,0.042325786,41.80310688,0.043910827,211,0.196246006,196.8442106,0.206769129,255,0.239746543,239.7700707,0.251859318
Tommy Cross,3,0,0,0,0,1,0.368108019,1.104324056,0.368108019,1,0.371950232,1.115850697,0.371950232
Tommy Filmore,117,16,0.130247522,20.41751394,0.174508666,13,0.168575454,25.75486528,0.220127054,29,0.310792779,48.12911619,0.411359967
Tommy Lehman,36,5,0.071769171,4.056185453,0.112671818,5,0.109839828,4.006241097,0.111284475,10,0.18153052,8.045427426,0.223484095
Tommy Sjodin,106,8,0.054127997,6.788054467,0.06403825,40,0.327725269,33.75265985,0.318421319,48,0.383711861,40.73164256,0.384260779
Tommy Westlund,203,9,0.031040093,9.917741684,0.04885587,13,0.050485256,13.97458556,0.068840323,22,0.081420681,23.83469578,0.117412294
Tommy Williams,664,161,0.233928713,162.6222078,0.244912964,269,0.388624993,273.7197859,0.412228593,430,0.622141121,436.0160651,0.6566507
Tommy Wingels,448,62,0.131483512,69.49079326,0.155113378,81,0.171896575,87.2666291,0.194791583,143,0.302748002,156.3663302,0.349031987
Toni Dahlman,22,1,0.047544301,1.141063214,0.05186651,1,0.056151624,1.12303249,0.051046931,2,0.103030737,2.245585756,0.10207208
Toni Lydman,847,36,0.04529245,40.30011277,0.047579826,206,0.253165914,217.5523957,0.256850526,242,0.301768675,260.6407447,0.307722249
Tony Amonte,1174,416,0.370455616,438.2490821,0.373295641,484,0.420016263,493.4911782,0.420350237,900,0.788505296,929.3625902,0.791620605
Tony Bukovich,17,7,0.207322161,5.805020519,0.341471795,3,0.220838436,3.082390599,0.181317094,10,0.451177547,9.688701999,0.569923647
Tony Camazzola,3,0,0,0,0,0,0,0,0,0,0,0,0
Tony Cassolato,23,1,0.020968538,0.754867367,0.03282032,6,0.147268192,4.722939942,0.205345215,7,0.168310083,5.481879047,0.238342567
Tony Cimellaro,2,0,0,0,0,0,0,0,0,0,0,0,0
Tony Currie,290,92,0.221526669,73.87839081,0.254753072,119,0.307973928,95.38330474,0.328907947,211,0.529648787,169.264839,0.583671858
Tony Curtale,2,0,0,0,0,0,0,0,0,0,0,0,0
Tony Demers,83,20,0.184221471,22.00525914,0.265123604,23,0.291143029,26.45951024,0.31878928,43,0.475269574,48.70381462,0.586792947
Tony Featherstone,130,17,0.091505011,16.33374842,0.125644219,21,0.148500843,20.27959266,0.155996867,38,0.239818527,36.60915343,0.281608873
Tony Feltrin,48,3,0.018393712,2.354395087,0.049049898,3,0.018305056,2.343047145,0.048813482,6,0.036657814,4.692200247,0.097754172
Tony Graboski,66,6,0.072835719,6.496998611,0.098439373,10,0.176974534,10.60866724,0.160737382,16,0.248615945,17.13406895,0.259607105
Tony Granato,773,248,0.283361094,229.5519046,0.29696236,244,0.274207409,217.6270142,0.281535594,492,0.556022507,445.8703719,0.576805138
Tony Hemmerling,22,3,0.097401733,3.701265859,0.168239357,3,0.125070455,4.752677278,0.216030785,6,0.225744832,8.578303627,0.389922892
Tony Horacek,154,10,0.040206377,8.490505586,0.055133153,19,0.083440869,16.12729749,0.104722711,29,0.123778989,24.63555978,0.159971167
Tony Hrkac,758,132,0.171596884,132.3700511,0.174630674,239,0.290564111,226.1158614,0.298305886,371,0.462235111,358.5492685,0.473020143
Tony Joseph,2,1,0.404919808,0.809839617,0.404919808,0,0,0,0,1,0.400545685,0.80109137,0.400545685
Tony Leswick,740,165,0.241205391,182.7889111,0.247012042,159,0.266010175,204.0083215,0.275686921,324,0.516337563,393.1829059,0.531328251
Tony Licari,9,0,0,0,0,1,0.133519493,1.201675439,0.133519493,1,0.121757036,1.095813325,0.121757036
Tony Martensson,6,1,0.196708716,1.180252298,0.196708716,1,0.189081436,1.134488617,0.189081436,2,0.383709604,2.302257624,0.383709604
Tony McKegney,912,320,0.277745161,258.6659542,0.28362495,319,0.275001052,254.9429615,0.279542721,639,0.551893277,512.8512386,0.562336884
Tony Poeta,1,0,0,0,0,0,0,0,0,0,0,0,0
Tony Salmelainen,70,6,0.055454996,6.321869525,0.090312422,12,0.138677006,11.97129056,0.171018437,18,0.194851792,18.31798417,0.261685488
Tony Savage,49,1,0.025428435,1.245993319,0.025428435,5,0.155963759,7.642224201,0.155963759,6,0.172297593,8.44258206,0.172297593
Tony Stiles,30,2,0.05125962,1.537788589,0.05125962,7,0.178912652,5.367379561,0.178912652,9,0.230249432,6.907482947,0.230249432
Tony Tanti,697,287,0.290484236,231.2203066,0.331736451,273,0.276266333,218.2465452,0.313122733,560,0.565657918,448.581562,0.643589042
Tony Tuzzolino,9,0,0,0,0,0,0,0,0,0,0,0,0
Tony Twist,445,10,0.023734038,10.42465475,0.02342619,18,0.033656658,17.93106037,0.040294518,28,0.057408198,28.38861063,0.063794631
Tony Virta,8,2,0.289368804,2.314950432,0.289368804,3,0.421215129,3.36972103,0.421215129,5,0.710014427,5.680115414,0.710014427
Tony White,164,37,0.086270503,33.28872405,0.202980025,28,0.131941271,25.16181878,0.153425724,65,0.218018287,58.432872,0.356298
Tord Lundstrom,11,1,0.086182351,0.948005862,0.086182351,1,0.086632586,0.952958443,0.086632586,2,0.172921495,1.902136449,0.172921495
Torey Krug,523,67,0.108804815,72.80965988,0.139215411,270,0.605570446,281.8825439,0.538972359,337,0.720563114,356.4453169,0.681539803
Torrey Mitchell,666,67,0.10961926,74.91061617,0.112478403,85,0.13536226,90.75974599,0.136275895,152,0.244360415,165.2129116,0.248067435
Torrie Robertson,442,49,0.092403732,38.05286997,0.086092466,99,0.120253652,76.1767964,0.172345693,148,0.212702091,114.3229987,0.258649318
Tracy Pratt,580,17,0.022715002,16.19821305,0.027927954,97,0.179545378,92.62479425,0.159697921,114,0.202013504,108.7089465,0.187429218
Travis Boyd,85,8,0.074362727,8.135556053,0.095712424,23,0.23110552,22.73955114,0.267524131,31,0.30678168,30.98762698,0.364560317
Travis Brigley,55,3,0.032775498,3.539753748,0.064359159,6,0.083923404,6.675078216,0.121365058,9,0.117029294,10.22197836,0.185854152
Travis Dermott,157,9,0.054710985,9.169469279,0.058404263,32,0.216193188,31.76207343,0.2023062,41,0.27250762,41.14064315,0.262042313
Travis Green,970,193,0.200899546,205.4291803,0.21178266,262,0.261237064,267.4084991,0.275678865,455,0.461149775,471.8530277,0.48644642
Travis Hamonic,637,37,0.064668898,40.56602171,0.063682923,151,0.247936743,160.5806096,0.252088869,188,0.314938656,202.710901,0.318227474
Travis Konecny,299,83,0.287965256,86.1077647,0.287985835,102,0.351342772,102.8863405,0.344101473,185,0.637810678,188.5164804,0.630489901
Travis Moen,747,59,0.083826716,64.79455874,0.086739704,77,0.107490073,80.80873234,0.108177687,136,0.190595391,145.0321098,0.194152757
Travis Morin,13,0,0,0,0,1,0.090053234,1.080638813,0.083126063,1,0.091696239,1.100354868,0.084642682
Travis Richards,3,0,0,0,0,0,0,0,0,0,0,0,0
Travis Roche,60,6,0.031598288,6.319657645,0.105327627,14,0.120756662,13.94297651,0.232382942,20,0.153517475,20.34290834,0.339048472
Travis Sanheim,200,19,0.090646371,19.37248487,0.096862424,51,0.240302525,50.54895977,0.252744799,70,0.331988162,70.13032129,0.350651606
Travis Turnbull,3,1,0.379654471,1.138963414,0.379654471,0,0,0,0,1,0.368029891,1.104089674,0.368029891
Travis Zajac,991,195,0.208032668,212.5906613,0.214521354,337,0.345232237,351.8357295,0.355031009,532,0.553335048,564.466938,0.569593277
Trent Frederic,17,0,0,0,0,0,0,0,0,0,0,0,0
Trent Hunter,497,101,0.179113036,110.5370855,0.222408623,135,0.293982959,140.7950764,0.283289892,236,0.472807569,250.4605006,0.503944669
Trent Kaese,1,0,0,0,0,0,0,0,0,0,0,0,0
Trent Klatt,782,143,0.183881378,154.2233359,0.197216542,200,0.242465783,206.940626,0.264629957,343,0.425728498,360.6731934,0.461218917
Trent McCleary,192,8,0.049036479,8.075159255,0.042058121,15,0.053323129,14.60476578,0.076066488,23,0.10203145,22.69365364,0.118196113
Trent Whitfield,194,11,0.043182962,12.43287549,0.064086987,18,0.109822602,18.89216105,0.097382273,29,0.153932606,31.31898294,0.161438056
